first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student8412;student4261;Original-Original;TSN;z5z5;TSN;19.53290870488323
student8576;student8705;Original-Original;TSN;z5z5;TSN;19.08713692946058
student8789;student9081;Original-Original;TSN;z5z5;TSN;18.87550200803213
student3542;plag-student3542;Plag-Original;TSN;z5z5;TSN;18.546365914786968
student8576;student2371;Original-Original;TSN;z5z5;TSN;18.36327345309381
student3485;student8705;Original-Original;TSN;z5z5;TSN;18.07909604519774
student2267;student9081;Original-Original;TSN;z5z5;TSN;18.0327868852459
student2267;student8705;Original-Original;TSN;z5z5;TSN;17.408123791102515
student2267;student1547;Original-Original;TSN;z5z5;TSN;17.357001972386588
student6363;student8705;Original-Original;TSN;z5z5;TSN;17.26078799249531
student4261;student5536;Original-Original;TSN;z5z5;TSN;17.073170731707318
student9081;student1547;Original-Original;TSN;z5z5;TSN;17.01323251417769
student9081;student5536;Original-Original;TSN;z5z5;TSN;16.88073394495413
student8705;student8288;Original-Original;TSN;z5z5;TSN;16.69242658423493
student8789;student1547;Original-Original;TSN;z5z5;TSN;16.634429400386846
student2371;student8288;Original-Original;TSN;z5z5;TSN;16.516516516516518
student8705;student5536;Original-Original;TSN;z5z5;TSN;16.02787456445993
student4261;student8705;Original-Original;TSN;z5z5;TSN;15.845070422535212
student3542;student4261;Original-Original;TSN;z5z5;TSN;15.837937384898712
student8576;student1649;Original-Original;TSN;z5z5;TSN;15.625
student6363;student5536;Original-Original;TSN;z5z5;TSN;15.584415584415584
student9081;student8288;Original-Original;TSN;z5z5;TSN;15.53398058252427
student8789;student6363;Original-Original;TSN;z5z5;TSN;15.447154471544716
student8576;student6363;Original-Original;TSN;z5z5;TSN;15.212527964205815
student8412;student5536;Original-Original;TSN;z5z5;TSN;14.675052410901468
student8576;student8789;Original-Original;TSN;z5z5;TSN;14.512471655328799
student8412;student9081;Original-Original;TSN;z5z5;TSN;14.479638009049776
student8412;student3542;Original-Original;TSN;z5z5;TSN;14.349775784753364
student1649;student9081;Original-Original;TSN;z5z5;TSN;14.257425742574256
student8576;student3542;Original-Original;TSN;z5z5;TSN;14.00437636761488
student8576;student5536;Original-Original;TSN;z5z5;TSN;13.934426229508196
student2267;student4261;Original-Original;TSN;z5z5;TSN;13.926499032882012
student2267;student3542;Original-Original;TSN;z5z5;TSN;13.821138211382115
student3485;student1547;Original-Original;TSN;z5z5;TSN;13.81957773512476
student2267;student5536;Original-Original;TSN;z5z5;TSN;13.766730401529637
student1649;student1547;Original-Original;TSN;z5z5;TSN;13.740458015267176
student3485;student6363;Original-Original;TSN;z5z5;TSN;13.709677419354838
student2267;student1649;Original-Original;TSN;z5z5;TSN;13.664596273291925
student8412;student8288;Original-Original;TSN;z5z5;TSN;13.454545454545455
student6363;student3542;Original-Original;TSN;z5z5;TSN;13.385826771653544
student2267;student3485;Original-Original;TSN;z5z5;TSN;13.333333333333334
student8576;student4261;Original-Original;TSN;z5z5;TSN;13.278008298755188
student1547;student2371;Original-Original;TSN;z5z5;TSN;13.171577123050259
student3485;student9081;Original-Original;TSN;z5z5;TSN;13.147410358565736
student6363;student2371;Original-Original;TSN;z5z5;TSN;13.043478260869565
student3485;student5536;Original-Original;TSN;z5z5;TSN;13.03538175046555
student2267;student8789;Original-Original;TSN;z5z5;TSN;13.025210084033615
student8576;student8288;Original-Original;TSN;z5z5;TSN;12.834224598930483
student1649;student8705;Original-Original;TSN;z5z5;TSN;12.734082397003746
student6363;student9081;Original-Original;TSN;z5z5;TSN;12.698412698412698
student3485;student3542;Original-Original;TSN;z5z5;TSN;12.648221343873518
student1547;student8705;Original-Original;TSN;z5z5;TSN;12.544802867383511
student9081;student3542;Original-Original;TSN;z5z5;TSN;12.45136186770428
student6363;student8288;Original-Original;TSN;z5z5;TSN;12.418300653594772
student3542;student5536;Original-Original;TSN;z5z5;TSN;12.386156648451731
student2267;student2371;Original-Original;TSN;z5z5;TSN;12.313432835820896
student9081;student8705;Original-Original;TSN;z5z5;TSN;12.244897959183673
student8789;student3485;Original-Original;TSN;z5z5;TSN;12.244897959183673
student1649;student8288;Original-Original;TSN;z5z5;TSN;12.071778140293638
student3485;student4261;Original-Original;TSN;z5z5;TSN;12.052730696798493
student3542;student1547;Original-Original;TSN;z5z5;TSN;12.007504690431519
student1547;student8288;Original-Original;TSN;z5z5;TSN;11.930926216640502
student8705;student2371;Original-Original;TSN;z5z5;TSN;11.925042589437819
student9081;student4261;Original-Original;TSN;z5z5;TSN;11.873840445269018
student5536;student2371;Original-Original;TSN;z5z5;TSN;11.804384485666104
student3542;student8705;Original-Original;TSN;z5z5;TSN;11.786372007366483
student8789;student1649;Original-Original;TSN;z5z5;TSN;11.76470588235294
student8789;student5536;Original-Original;TSN;z5z5;TSN;11.632270168855536
student3485;student8288;Original-Original;TSN;z5z5;TSN;11.475409836065573
student3542;student2371;Original-Original;TSN;z5z5;TSN;11.387900355871885
student5536;student8288;Original-Original;TSN;z5z5;TSN;11.0260336906585
student4261;student2371;Original-Original;TSN;z5z5;TSN;10.90289608177172
student2267;student8288;Original-Original;TSN;z5z5;TSN;10.738255033557047
student8789;student2371;Original-Original;TSN;z5z5;TSN;10.622710622710622
student5829;student8412;Original-Original;TSN;z5z5;TSN;10.569105691056912
student3542;student8288;Original-Original;TSN;z5z5;TSN;10.289389067524116
student5829;student8576;Original-Original;TSN;z5z5;TSN;10.116731517509727
student8789;student8288;Original-Original;TSN;z5z5;TSN;9.900990099009901
student4261;student8288;Original-Original;TSN;z5z5;TSN;9.891808346213292
student2664;student8576;Original-Original;TSN;z5z5;TSN;9.66542750929368
student5829;student1547;Original-Original;TSN;z5z5;TSN;9.00900900900901
student2664;student2267;Original-Original;TSN;z5z5;TSN;8.552631578947368
student2664;student4261;Original-Original;TSN;z5z5;TSN;8.450704225352112
student6363;student1649;Original-Original;TSN;z5z5;TSN;8.41683366733467
student5829;student2267;Original-Original;TSN;z5z5;TSN;8.21917808219178
student8412;student8789;Original-Original;TSN;z5z5;TSN;7.906976744186046
student1649;student3542;Original-Original;TSN;z5z5;TSN;7.858546168958743
student5829;student3485;Original-Original;TSN;z5z5;TSN;7.8431372549019605
student5829;student6363;Original-Original;TSN;z5z5;TSN;7.792207792207792
student1649;student5536;Original-Original;TSN;z5z5;TSN;7.777777777777778
student5829;student1649;Original-Original;TSN;z5z5;TSN;7.766990291262135
student5829;student9081;Original-Original;TSN;z5z5;TSN;7.643312101910828
student5829;student8705;Original-Original;TSN;z5z5;TSN;7.580174927113703
student8789;student3542;Original-Original;TSN;z5z5;TSN;7.569721115537849
student5829;student3542;Original-Original;TSN;z5z5;TSN;7.547169811320755
student1649;student4261;Original-Original;TSN;z5z5;TSN;7.490636704119851
student2664;student1649;Original-Original;TSN;z5z5;TSN;7.476635514018691
student5829;student2371;Original-Original;TSN;z5z5;TSN;7.18232044198895
student5829;student4261;Original-Original;TSN;z5z5;TSN;6.997084548104956
student5829;student5536;Original-Original;TSN;z5z5;TSN;6.876790830945559
student5829;student8288;Original-Original;TSN;z5z5;TSN;6.6350710900473935
student8789;student8705;Original-Original;TSN;z5z5;TSN;6.451612903225806
student2664;student5536;Original-Original;TSN;z5z5;TSN;0.0
student8089;student5536;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2267;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8705;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8705;Original-Original;TSN;z5z5;TSN;0.0
student2664;student6363;Original-Original;TSN;z5z5;TSN;0.0
student8089;student6363;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8288;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8288;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8789;Original-Original;TSN;z5z5;TSN;0.0
student2664;student9081;Original-Original;TSN;z5z5;TSN;0.0
student2664;student3485;Original-Original;TSN;z5z5;TSN;0.0
student2664;student3542;Original-Original;TSN;z5z5;TSN;0.0
student2664;student2371;Original-Original;TSN;z5z5;TSN;0.0
student2664;student1547;Original-Original;TSN;z5z5;TSN;0.0
student2664;student8412;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2664;Original-Original;TSN;z5z5;TSN;0.0
student5829;student2664;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8789;Original-Original;TSN;z5z5;TSN;0.0
student5829;student8789;Original-Original;TSN;z5z5;TSN;0.0
student8089;student9081;Original-Original;TSN;z5z5;TSN;0.0
student8089;student3485;Original-Original;TSN;z5z5;TSN;0.0
student8089;student3542;Original-Original;TSN;z5z5;TSN;0.0
student8089;student2371;Original-Original;TSN;z5z5;TSN;0.0
student8089;student1547;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8412;Original-Original;TSN;z5z5;TSN;0.0
student8089;student8576;Original-Original;TSN;z5z5;TSN;0.0
student8089;student4261;Original-Original;TSN;z5z5;TSN;0.0
student8089;student1649;Original-Original;TSN;z5z5;TSN;0.0
student5829;student8089;Original-Original;TSN;z5z5;TSN;0.0
